Problem,time,z3 Result
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0126.smt2,0.00401,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0127.smt2,0.004599,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0128.smt2,0.004053,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0129.smt2,0.004657,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0130.smt2,0.012522,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0131.smt2,0.093816,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0133.smt2,0.004741,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0134.smt2,0.01477,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0135.smt2,0.004745,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0136.smt2,0.004913,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0137.smt2,0.01031,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0138.smt2,0.005249,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0139.smt2,0.009319,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0140.smt2,0.005367,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0141.smt2,0.024211,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0142.smt2,0.004578,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0143.smt2,0.004933,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0144.smt2,0.009902,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0145.smt2,0.004669,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0146.smt2,0.010355,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0147.smt2,0.004252,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0148.smt2,0.005086,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0149.smt2,0.052868,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0150.smt2,0.004565,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0151.smt2,0.014708,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0152.smt2,0.114972,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0153.smt2,0.013231,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0154.smt2,0.112504,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0155.smt2,0.004681,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0156.smt2,0.005307,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0157.smt2,0.119461,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0158.smt2,0.011962,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0159.smt2,0.010509,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0160.smt2,0.011894,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0161.smt2,0.076951,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0162.smt2,0.005774,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0163.smt2,0.009697,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0164.smt2,0.015099,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0165.smt2,0.006429,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0166.smt2,0.00532,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0167.smt2,0.005224,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0168.smt2,0.006334,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0169.smt2,0.006948,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0170.smt2,0.116186,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0171.smt2,0.014307,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0172.smt2,0.121267,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0173.smt2,0.016373,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0174.smt2,0.00873,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0175.smt2,0.00514,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0176.smt2,0.017769,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0177.smt2,0.119338,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0178.smt2,0.018075,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0179.smt2,0.007085,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0180.smt2,0.22942,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0181.smt2,0.006261,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0182.smt2,0.24518,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0183.smt2,0.018513,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0184.smt2,0.006509,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0185.smt2,0.275758,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0186.smt2,0.007731,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0187.smt2,0.007651,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0188.smt2,0.009128,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0189.smt2,0.007416,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0190.smt2,0.006917,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0191.smt2,0.010919,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0192.smt2,0.008703,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0193.smt2,0.011047,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0194.smt2,0.008324,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0195.smt2,0.007572,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0196.smt2,0.008193,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0197.smt2,0.017978,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0198.smt2,0.010561,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0199.smt2,0.017831,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0200.smt2,0.010746,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0201.smt2,0.004163,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0202.smt2,0.016412,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0203.smt2,0.005275,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0204.smt2,0.005425,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0205.smt2,0.004968,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0206.smt2,0.091841,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0207.smt2,0.0124,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0211.smt2,0.003821,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0212.smt2,0.008491,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0213.smt2,0.004141,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0215.smt2,0.004217,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0217.smt2,0.004752,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0218.smt2,0.003683,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0219.smt2,0.004117,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0220.smt2,0.004082,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0223.smt2,0.004095,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0225.smt2,0.004095,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0227.smt2,0.004231,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0228.smt2,0.013088,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0230.smt2,0.006512,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0231.smt2,0.01286,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0232.smt2,0.007428,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0233.smt2,0.004536,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0234.smt2,0.004712,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0235.smt2,0.004893,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0236.smt2,0.004068,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0237.smt2,0.004543,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0238.smt2,0.004519,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0239.smt2,0.00445,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0241.smt2,0.00332,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0243.smt2,0.011548,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0245.smt2,0.003759,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0246.smt2,0.007321,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0247.smt2,0.018311,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0248.smt2,0.009316,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0249.smt2,0.007551,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0250.smt2,0.007093,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0251.smt2,0.00873,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0252.smt2,0.008647,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0255.smt2,0.015259,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0256.smt2,0.004422,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0258.smt2,0.006744,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0259.smt2,0.004267,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0260.smt2,0.005309,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0261.smt2,0.00539,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0262.smt2,0.00485,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0265.smt2,0.008814,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0266.smt2,0.013375,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0268.smt2,0.016176,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0269.smt2,0.00906,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0270.smt2,0.007067,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0271.smt2,0.019644,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0272.smt2,0.010922,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0274.smt2,0.006461,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0275.smt2,0.004627,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0276.smt2,0.00872,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0277.smt2,0.023022,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0278.smt2,0.003871,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0279.smt2,0.004316,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0280.smt2,0.012915,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0281.smt2,0.004661,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0282.smt2,0.003806,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0283.smt2,0.012241,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0284.smt2,0.013651,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0285.smt2,0.004649,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0286.smt2,0.004781,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0287.smt2,0.021853,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0288.smt2,0.00451,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0289.smt2,0.013262,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0290.smt2,0.004866,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0291.smt2,0.049365,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0292.smt2,0.169058,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0293.smt2,0.005551,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0294.smt2,0.005011,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0295.smt2,0.168374,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0296.smt2,0.003772,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0297.smt2,0.003789,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0298.smt2,0.012867,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0299.smt2,0.004088,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0300.smt2,0.008445,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0301.smt2,0.008977,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0302.smt2,0.009428,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0303.smt2,0.013163,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0304.smt2,0.008639,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0305.smt2,0.008935,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0306.smt2,0.015281,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0307.smt2,0.005089,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0308.smt2,0.183156,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0309.smt2,0.005222,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0310.smt2,0.004408,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0311.smt2,0.005597,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0312.smt2,0.103922,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0313.smt2,0.005549,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0314.smt2,0.004226,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0315.smt2,0.111373,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0316.smt2,0.005798,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0317.smt2,0.126753,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0318.smt2,0.018465,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0319.smt2,0.005957,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0320.smt2,0.093762,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0321.smt2,0.005416,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0322.smt2,0.006385,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0323.smt2,0.015465,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0324.smt2,0.012363,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0325.smt2,0.005649,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0326.smt2,0.006773,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0327.smt2,0.181558,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0328.smt2,0.006648,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0329.smt2,0.015385,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0330.smt2,0.181122,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0331.smt2,0.005274,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0332.smt2,0.011798,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0333.smt2,0.005218,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0334.smt2,0.182031,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0335.smt2,0.453984,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0336.smt2,0.006952,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0337.smt2,0.010648,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0338.smt2,0.440605,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0339.smt2,0.00628,sat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0340.smt2,0.50425,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0341.smt2,0.006509,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0342.smt2,0.014892,unsat
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0343.smt2,0.010897,unsat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0010.smt2,0.014506,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0011.smt2,0.005063,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0012.smt2,0.004203,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0013.smt2,0.005067,unsat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0014.smt2,0.016548,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0015.smt2,0.004424,unsat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0016.smt2,0.030323,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0017.smt2,0.03498,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0018.smt2,0.00541,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0019.smt2,0.02363,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0020.smt2,0.004664,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0021.smt2,0.023834,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0024.smt2,0.005543,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0025.smt2,0.023303,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0026.smt2,0.033069,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0027.smt2,0.023107,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0028.smt2,0.030784,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0029.smt2,0.023793,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0031.smt2,0.026407,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0032.smt2,0.011679,unsat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0033.smt2,0.022308,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0034.smt2,0.014745,unsat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0035.smt2,0.004045,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0036.smt2,0.023581,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0037.smt2,0.012244,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0038.smt2,0.022308,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0039.smt2,0.022376,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0040.smt2,0.012297,unsat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0041.smt2,0.027848,unsat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0042.smt2,0.036597,unsat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0044.smt2,0.004622,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0046.smt2,0.004023,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0047.smt2,0.023385,unsat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0048.smt2,0.033079,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0049.smt2,0.010615,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0050.smt2,0.032199,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0051.smt2,0.004305,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0052.smt2,0.00702,unsat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0053.smt2,0.006453,sat
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0054.smt2,0.030937,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0012.smt2,0.004667,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0013.smt2,0.004325,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0014.smt2,0.008506,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0015.smt2,0.004538,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0016.smt2,0.009323,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0017.smt2,0.003871,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0018.smt2,0.007615,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0019.smt2,0.008835,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0020.smt2,0.005399,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0021.smt2,0.004304,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0022.smt2,0.012309,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0023.smt2,0.00979,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0024.smt2,0.007833,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0025.smt2,0.021398,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0026.smt2,0.038999,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0027.smt2,0.03552,sat
QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0028.smt2,0.289453,unsat
QF_NRA/meti-tarski/cos/problem/12/cos-problem-12-chunk-0004.smt2,0.004137,sat
QF_NRA/meti-tarski/cos/problem/12/cos-problem-12-chunk-0005.smt2,0.006872,sat
QF_NRA/meti-tarski/cos/problem/12/cos-problem-12-chunk-0006.smt2,0.005888,sat
QF_NRA/meti-tarski/cos/problem/12/cos-problem-12-chunk-0007.smt2,0.026817,unsat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0018.smt2,0.011052,sat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0020.smt2,0.014631,sat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0021.smt2,0.011398,unsat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0022.smt2,0.004732,unsat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0023.smt2,0.022602,unsat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0024.smt2,0.022048,sat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0025.smt2,0.009369,unsat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0027.smt2,0.022461,unsat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0029.smt2,0.030155,sat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0031.smt2,0.025289,sat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0033.smt2,0.003788,unsat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0034.smt2,0.004629,unsat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0035.smt2,0.021605,unsat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0037.smt2,0.00655,unsat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0038.smt2,0.014834,unsat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0039.smt2,0.026532,sat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0040.smt2,0.011534,unsat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0042.smt2,0.031741,sat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0043.smt2,0.023774,sat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0044.smt2,0.021656,sat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0046.smt2,0.028678,sat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0048.smt2,0.004787,unsat
QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0049.smt2,0.021986,unsat
QF_NRA/meti-tarski/exp/361/6/exp-361-6-e-chunk-0134.smt2,0.005355,sat
QF_NRA/meti-tarski/exp/361/6/exp-361-6-e-chunk-0135.smt2,0.047569,sat
QF_NRA/meti-tarski/exp/361/6/exp-361-6-weak-chunk-0804.smt2,0.014093,sat
QF_NRA/meti-tarski/exp/361/exp-361-neg-4-e-chunk-0215.smt2,0.008996,sat
QF_NRA/meti-tarski/exp/361/exp-361-neg-4-e-chunk-0216.smt2,0.006589,sat
QF_NRA/meti-tarski/exp/361/exp-361-neg-6-e-chunk-0215.smt2,0.006015,sat
QF_NRA/meti-tarski/exp/361/exp-361-neg-6-e-chunk-0216.smt2,0.01051,sat
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0010.smt2,0.003704,sat
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0011.smt2,0.005221,sat
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0012.smt2,0.004421,sat
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0013.smt2,0.010599,sat
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0014.smt2,0.007938,sat
